0;-0.09811;0.56351;0.82489;-0.24462;0.69575;1677;
1;-0.05681;0.64188;0.61655;-0.25441;0.82466;3922;
2;-0.13139;0.53985;0.85187;-0.26542;0.69422;2685;
3;-0.18307;0.51122;0.77629;-0.36219;0.80501;1707;
4;-0.12326;0.42968;0.69942;-0.32765;0.71824;967;
5;0.00278;0.37661;0.59620;-0.21945;0.60363;3362;
6;-0.30090;0.46227;0.73582;-0.26418;0.68355;2117;
7;-0.15458;0.70763;0.59274;-0.28322;0.83976;12125;
8;-0.12285;0.71542;0.62533;-0.20508;0.72980;4802;
9;-0.05900;0.81652;0.63685;-0.41971;0.62689;637;
10;0.08519;0.62771;0.89544;-0.41609;0.78685;4422;
11;-0.09783;0.50851;0.68246;-0.25783;0.89306;7327;
12;-0.10858;0.41863;0.69378;-0.28247;0.85575;2420;
13;0.12825;0.27058;0.52486;-0.16037;0.46577;2480;
14;-0.12561;0.73803;0.62224;-0.27575;0.84521;7192;
15;-0.05203;0.66184;0.52466;-0.25803;0.85186;4210;
16;0.20722;0.39006;0.54314;-0.27767;0.45284;2105;
17;-0.01649;0.77345;0.68564;-0.35057;0.80008;820;
18;-0.15426;0.76191;0.59012;-0.28266;0.84261;660;
19;-0.15380;0.86738;0.59017;-0.28293;0.84239;2592;
20;-0.20400;0.71082;0.59233;-0.28233;0.84124;4600;
21;-0.11943;0.53794;0.86755;-0.24282;0.86937;2975;
22;-0.00296;0.63341;0.76456;-0.25169;0.84204;3710;
23;0.11901;0.54772;0.93073;-0.25501;0.76781;1472;
24;-0.02318;0.76416;0.68175;-0.24314;0.80408;2712;
25;0.13408;0.29810;0.50542;-0.14248;0.46879;1730;
