0;0.69235;0.18312;-0.31631;0.47805;-0.26958;48;
1;0.23285;-0.29745;-0.96189;-0.86957;-0.92610;73;
2;-0.72086;-0.83100;-0.15107;0.84667;-0.23098;69;
3;-0.04386;-0.23915;-0.96990;-0.32294;-0.99416;71;
4;-0.75488;-0.20392;-0.19846;0.09640;0.79729;92;
