0;-0.75188;-0.20046;-0.19509;0.18323;1.00000;68;
1;-0.82488;-0.20392;-0.19846;-0.04360;0.79729;71;
2;-0.38823;0.15998;-0.22662;0.90739;-0.24797;50;
3;0.35972;-0.86786;-0.35076;0.63733;-0.25260;52;
4;-0.36999;-0.24360;-1.00000;-0.57238;-0.12974;64;
5;-0.09201;-0.21826;-0.08812;-0.10794;-0.07803;84;
